Date,adj close,sma_t,ema_t,mom_t,stk_t,std_t,rsi_t,macd_t,wr_t,vr_t,cci_t
1999-10-13,1.548084,1,1,0,0,1,0,0,1,1,0
1999-10-14,1.769455,1,1,1,1,1,1,1,0,1,0
1999-10-15,1.802699,1,1,0,1,1,1,1,1,1,0
1999-10-18,1.7709669999999997,1,1,0,0,1,0,1,1,0,0
1999-10-19,1.6561259999999998,1,1,0,0,0,0,0,1,0,0
1999-10-20,1.816299,1,1,1,1,1,1,1,0,1,1
1999-10-21,1.8404759999999998,1,1,0,1,1,1,1,1,1,1
1999-10-22,1.7875880000000002,1,1,0,0,1,0,1,1,0,0
1999-10-25,1.801189,1,1,1,1,1,1,1,0,1,0
1999-10-26,1.814788,1,1,0,0,1,1,1,0,0,0
1999-10-27,1.8465200000000002,1,1,1,1,1,1,1,0,1,1
1999-10-28,1.882786,1,1,1,1,1,1,1,1,0,0
1999-10-29,1.937183,1,1,1,1,1,1,1,0,0,0
1999-11-01,1.876742,1,1,0,0,0,0,1,1,1,0
1999-11-02,1.940206,1,1,1,1,0,1,1,0,1,1
1999-11-03,1.9704270000000002,1,1,0,1,0,1,1,1,0,1
1999-11-04,2.021803,1,1,1,1,1,1,1,0,0,0
1999-11-05,2.135133,1,1,1,1,1,0,1,0,1,0
1999-11-08,2.330061,1,1,1,1,1,0,1,1,1,0
1999-11-09,2.166865,1,1,0,0,0,0,1,1,0,0
1999-11-10,2.210686,1,1,1,0,0,1,1,0,1,0
1999-11-11,2.23033,1,1,0,0,0,1,1,0,0,0
1999-11-12,2.191042,1,1,0,0,0,0,0,1,0,0
1999-11-15,2.1623330000000003,1,1,1,0,0,0,0,1,1,0
1999-11-16,2.204641,1,1,1,0,0,1,0,0,0,0
1999-11-17,2.1819759999999997,1,1,0,0,0,0,0,1,0,1
1999-11-18,2.166865,1,1,1,0,0,0,0,1,0,0
1999-11-19,2.234864,1,1,1,1,0,1,0,0,0,1
1999-11-22,2.191042,1,1,0,0,0,0,0,1,0,0
1999-11-23,2.2439299999999998,0,1,1,1,1,1,0,0,1,1
1999-11-24,2.289261,1,1,0,1,1,1,1,0,0,0
1999-11-26,2.2983279999999997,1,1,0,1,1,1,1,0,0,0
1999-11-29,2.286239,1,1,0,0,1,0,0,1,0,0
1999-11-30,2.366326,1,1,1,0,1,1,1,0,1,0
1999-12-01,2.491745,1,1,1,1,1,0,1,0,1,0
1999-12-02,2.664006,1,1,1,1,1,0,1,0,1,0
1999-12-03,2.780357,1,1,0,1,1,0,1,1,1,0
1999-12-06,2.804534,1,1,0,1,1,0,1,1,1,0
1999-12-07,2.8483549999999997,1,1,1,1,1,0,1,0,1,0
1999-12-08,2.6609830000000003,1,1,0,0,0,0,0,1,0,0
1999-12-09,2.5446310000000003,1,1,1,0,0,0,0,1,0,0
1999-12-10,2.4902330000000004,1,0,1,0,0,0,0,1,0,0
1999-12-13,2.393525,1,0,0,0,0,0,0,1,0,0
1999-12-14,2.2937950000000003,1,0,0,0,0,0,0,1,0,0
1999-12-15,2.34517,0,0,1,0,0,1,0,0,1,1
1999-12-16,2.376904,0,0,0,1,0,1,0,0,0,1
1999-12-17,2.4177020000000002,0,0,1,1,0,1,0,0,0,1
1999-12-20,2.369348,0,0,0,0,0,0,0,1,0,0
1999-12-21,2.478145,0,0,1,1,1,1,0,0,0,1
1999-12-22,2.416191,0,1,0,1,1,0,0,0,1,1
1999-12-23,2.502321,0,1,1,1,1,1,1,0,1,1
1999-12-27,2.40108,0,1,0,1,1,0,0,1,1,0
1999-12-28,2.373882,0,0,1,0,1,0,0,1,1,0
1999-12-29,2.434323,0,0,1,1,1,1,0,0,1,1
1999-12-30,2.4252569999999998,1,1,0,0,1,0,0,1,0,1
1999-12-31,2.4857,1,1,1,1,1,1,1,0,0,1
2000-01-03,2.706315,1,1,1,1,1,1,1,0,1,0
2000-01-04,2.478145,1,1,0,0,1,0,0,1,0,0
2000-01-05,2.514411,1,1,1,0,0,1,0,0,1,1
2000-01-06,2.296817,1,1,0,0,0,0,0,1,0,0
2000-01-07,2.4056130000000002,0,0,1,0,0,1,0,0,1,1
2000-01-10,2.3633029999999997,0,0,0,0,0,0,0,1,0,1
2000-01-11,2.242419,0,0,0,0,0,0,0,1,0,0
2000-01-12,2.107934,0,0,0,0,0,0,0,1,0,1
2000-01-13,2.339126,0,0,1,1,0,1,1,0,1,1
2000-01-14,2.42828,0,1,0,1,1,1,1,0,1,1
2000-01-18,2.512899,0,1,0,1,1,1,1,0,0,1
2000-01-19,2.576364,0,1,0,1,1,1,1,0,1,1
2000-01-20,2.7440919999999998,1,1,1,1,1,1,1,1,1,0
2000-01-21,2.691205,1,1,0,1,1,0,1,1,1,0
2000-01-24,2.568808,1,1,0,0,1,0,1,1,0,0
2000-01-25,2.7138709999999997,1,0,1,1,1,1,1,0,1,1
2000-01-26,2.664006,1,1,0,0,1,0,1,1,1,1
2000-01-27,2.659472,1,1,1,0,0,0,1,1,1,0
2000-01-28,2.4569900000000002,1,1,0,0,0,0,0,1,0,0
2000-01-31,2.508365,1,0,1,0,0,1,0,0,1,0
2000-02-01,2.423746,1,0,0,0,0,0,0,1,0,1
2000-02-02,2.388992,0,0,1,0,0,0,0,1,0,0
2000-02-03,2.497788,0,0,1,1,0,1,0,0,0,1
2000-02-04,2.611118,0,0,0,1,1,1,1,0,1,1
2000-02-07,2.757692,0,1,1,1,1,1,1,0,1,1
2000-02-08,2.777335,1,1,0,1,1,1,1,1,0,1
2000-02-09,2.7229360000000002,1,1,0,1,1,0,1,1,1,0
2000-02-10,2.7440919999999998,1,1,1,1,1,1,1,0,1,0
2000-02-11,2.62925,1,1,0,0,1,0,0,1,1,0
2000-02-14,2.800001,1,0,1,1,1,1,1,0,0,1
2000-02-15,2.877065,1,1,0,1,1,1,1,0,1,1
2000-02-16,2.759202,1,1,0,0,1,0,0,1,1,0
2000-02-17,2.777335,1,1,1,0,0,1,0,1,0,0
2000-02-18,2.689693,1,1,0,0,0,0,0,1,0,0
2000-02-22,2.751647,1,0,1,0,0,1,0,0,0,0
2000-02-23,2.810578,0,1,0,1,0,1,1,0,1,1
2000-02-24,2.785268,1,1,0,1,0,0,0,1,0,0
2000-02-25,2.6685380000000003,1,1,0,0,0,0,0,1,0,0
2000-02-28,2.738048,0,0,1,0,0,1,0,0,1,0
2000-02-29,2.771291,1,1,0,1,0,1,0,0,1,1
2000-03-01,3.150568,1,1,1,1,1,1,1,0,1,0
2000-03-02,2.9495970000000002,1,1,0,0,1,0,1,1,1,0
2000-03-03,3.0946580000000004,1,1,1,1,1,1,1,0,1,0
2000-03-06,3.038749,1,1,0,1,1,0,1,1,1,0
2000-03-07,2.970751,1,1,0,0,1,0,0,1,0,0
2000-03-08,2.9495970000000002,1,1,1,0,0,0,0,1,0,0
2000-03-09,2.955641,1,0,1,0,0,1,0,0,1,0
2000-03-10,3.040259,1,1,1,1,0,1,1,0,1,1
2000-03-13,2.932975,1,1,0,0,0,0,0,1,0,0
2000-03-14,2.762225,1,0,0,0,0,0,0,1,0,1
2000-03-15,2.810578,0,0,1,0,0,1,0,0,0,1
2000-03-16,2.939019,0,0,1,1,0,1,0,0,1,1
2000-03-17,3.022128,0,1,0,1,1,1,1,0,0,1
2000-03-20,2.973773,0,1,0,1,1,0,0,1,1,1
2000-03-21,3.2623860000000002,0,1,1,1,1,1,1,0,1,0
2000-03-22,3.486024,1,1,0,1,1,1,1,0,1,0
2000-03-23,3.416515,1,1,0,0,1,0,1,1,0,0
2000-03-24,3.3530510000000002,1,1,1,0,1,0,1,1,0,0
2000-03-27,3.3742059999999996,1,1,1,0,1,1,1,0,1,0
2000-03-28,3.363628,1,1,0,0,1,0,1,1,1,0
2000-03-29,3.286564,1,1,0,0,0,0,0,1,0,0
2000-03-30,3.040259,1,1,0,0,0,0,0,1,0,0
2000-03-31,3.2835410000000005,1,0,1,1,0,1,0,0,1,1
2000-04-03,3.2230990000000004,1,1,0,0,0,0,0,1,0,0
2000-04-04,3.0780369999999997,1,0,0,0,0,0,0,1,0,1
2000-04-05,3.152079,0,0,1,1,0,1,0,0,0,1
2000-04-06,3.0266610000000003,0,0,0,0,0,0,0,1,1,0
2000-04-07,3.185322,0,0,1,1,1,1,0,0,1,1
2000-04-10,3.022128,0,1,0,0,0,0,0,1,0,0
2000-04-11,2.887642,0,0,1,0,0,0,0,1,0,1
2000-04-12,2.641339,0,0,0,0,0,0,0,0,0,1
2000-04-13,2.751647,0,0,1,1,0,1,0,0,1,1
2000-04-14,2.704804,0,0,0,0,0,0,0,1,0,1
2000-04-17,2.994928,0,0,1,1,1,1,1,0,1,1
2000-04-18,3.06746,0,1,0,1,1,1,1,0,1,1
2000-04-19,2.928442,0,1,0,1,1,0,0,1,0,1
2000-04-20,2.874043,0,1,1,0,1,0,0,1,0,0
2000-04-24,2.9133299999999998,0,0,1,1,1,1,1,0,1,0
2000-04-25,3.102213,0,1,1,1,1,1,1,0,1,1
2000-04-26,2.932975,1,1,0,0,1,0,0,1,1,0
2000-04-27,3.064437,0,0,1,1,1,1,1,0,1,0
2000-04-28,2.999461,1,1,0,0,1,0,1,1,0,1
2000-05-01,3.005506,1,1,1,0,1,1,1,0,1,0
2000-05-02,2.849866,1,1,0,0,0,0,0,1,0,0
2000-05-03,2.7818680000000002,0,0,1,0,0,0,0,1,0,1
2000-05-04,2.676094,0,0,0,0,0,0,0,1,1,1
2000-05-05,2.735025,0,0,1,0,0,1,0,0,1,1
2000-05-08,2.6624939999999997,0,0,0,0,0,0,0,1,0,1
2000-05-09,2.5491639999999998,0,0,0,0,0,0,0,0,0,0
2000-05-10,2.40108,0,0,0,0,0,0,0,1,0,0
2000-05-11,2.4857,0,0,1,1,0,1,0,0,1,1
2000-05-12,2.602052,0,0,1,1,1,1,1,0,1,1
2000-05-15,2.441879,0,0,0,0,0,0,0,1,0,0
2000-05-16,2.5552080000000004,0,0,1,1,1,1,1,0,1,1
2000-05-17,2.450945,0,0,0,0,1,0,0,1,1,0
2000-05-18,2.435835,0,0,1,0,0,0,0,1,1,1
2000-05-19,2.27264,0,0,0,0,0,0,0,1,0,1
2000-05-22,2.17442,0,0,1,1,0,0,0,0,0,1
2000-05-23,2.0746900000000004,0,0,0,0,0,0,0,1,0,1
2000-05-24,2.1200229999999998,0,0,1,1,0,1,0,0,1,1
2000-05-25,2.109823,0,0,0,1,1,0,0,1,0,1
2000-05-26,2.08829,0,0,0,0,0,0,0,1,0,1
2000-05-30,2.1170009999999997,0,0,1,1,1,1,1,0,1,1
2000-05-31,2.030869,0,0,0,0,0,0,0,1,0,1
2000-06-01,2.154777,0,0,1,1,1,1,1,0,1,1
2000-06-02,2.237886,0,1,0,1,1,1,1,0,1,1
2000-06-05,2.207664,0,1,0,1,1,0,1,1,1,0
2000-06-06,2.2454400000000003,0,1,1,1,1,1,1,0,1,1
2000-06-07,2.334593,1,1,1,1,1,1,1,0,1,0
2000-06-08,2.292284,1,1,0,1,1,0,1,1,0,0
2000-06-09,2.3149490000000004,1,1,1,1,1,1,1,0,1,0
2000-06-12,2.204641,1,1,0,0,1,0,1,1,0,0
2000-06-13,2.284729,1,0,1,1,1,1,1,0,0,0
2000-06-14,2.186509,1,1,0,0,0,0,1,1,1,0
2000-06-15,2.233352,1,0,1,0,0,1,1,1,0,0
2000-06-16,2.204641,0,1,0,0,0,0,1,1,0,1
2000-06-19,2.336104,0,0,1,1,1,1,1,0,1,1
2000-06-20,2.447924,1,1,0,1,1,1,1,0,0,0
2000-06-21,2.689693,1,1,1,1,1,1,1,0,1,0
2000-06-22,2.59903,1,1,0,0,1,0,1,1,0,0
2000-06-23,2.499299,1,1,0,0,1,0,1,1,0,0
2000-06-26,2.617162,1,1,1,1,1,1,1,0,1,1
2000-06-27,2.502321,1,1,0,0,0,0,1,1,0,0
2000-06-28,2.632273,1,1,1,1,1,1,1,0,1,1
2000-06-29,2.478145,1,1,0,0,0,0,0,1,0,0
2000-06-30,2.532543,1,1,1,0,0,1,1,0,1,1
2000-07-03,2.577874,1,1,0,0,0,1,1,1,0,0
2000-07-05,2.496277,1,1,0,0,0,0,0,1,0,0
2000-07-06,2.505344,1,1,1,0,0,1,0,0,0,0
2000-07-07,2.632273,0,1,1,1,1,1,1,0,1,1
2000-07-10,2.762225,1,1,0,1,1,1,1,0,1,0
2000-07-11,2.753158,1,1,0,1,1,0,1,1,0,0
2000-07-12,2.846844,1,1,1,1,1,1,1,0,1,0
2000-07-13,2.7320029999999997,1,1,0,0,1,0,1,1,0,0
2000-07-14,2.7894229999999998,1,1,1,1,1,1,1,0,1,0
2000-07-17,2.819645,1,1,0,1,1,1,1,0,0,0
2000-07-18,2.768269,1,1,0,0,1,0,0,1,0,0
2000-07-19,2.547653,1,0,0,0,0,0,0,1,0,0
2000-07-20,2.6655159999999998,1,0,1,0,0,1,0,0,1,1
2000-07-21,2.589963,1,0,0,0,0,0,0,1,0,0
2000-07-24,2.354238,0,0,0,0,0,0,0,1,0,1
2000-07-25,2.4207240000000003,0,0,1,0,0,1,0,0,1,1
2000-07-26,2.4207240000000003,0,0,0,0,0,0,0,0,0,1
2000-07-27,2.514411,0,0,1,1,0,1,0,0,1,1
2000-07-28,2.336104,0,0,0,0,0,0,0,1,0,0
2000-07-31,2.4569900000000002,0,0,1,1,0,1,0,0,0,1
2000-08-01,2.384459,0,0,0,0,0,0,0,1,1,0
2000-08-02,2.284729,0,0,0,0,0,0,0,1,1,0
2000-08-03,2.320993,0,0,1,1,1,1,0,0,0,1
2000-08-04,2.290773,0,0,0,1,1,0,0,0,0,1
2000-08-07,2.317971,0,0,1,1,1,1,0,0,1,1
2000-08-08,2.260552,0,0,0,0,1,0,0,1,0,0
2000-08-09,2.296817,0,0,1,1,1,1,0,0,1,1
2000-08-10,2.299839,0,0,0,1,1,1,1,0,0,1
2000-08-11,2.305884,0,0,1,1,1,1,1,0,1,0
2000-08-14,2.275661,0,0,0,0,1,0,0,1,0,1
2000-08-15,2.25753,0,0,1,0,1,0,0,1,1,1
2000-08-16,2.34517,0,0,1,1,1,1,1,0,1,1
2000-08-17,2.487211,1,1,1,1,1,1,1,0,0,0
2000-08-18,2.4177020000000002,1,1,0,1,1,0,1,1,1,0
2000-08-21,2.441879,1,1,1,1,1,1,1,0,0,0
2000-08-22,2.499299,1,1,1,1,1,1,1,0,1,1
2000-08-23,2.626229,1,1,1,1,1,1,1,0,0,1
2000-08-24,2.713111,1,1,0,1,1,1,1,0,1,0
2000-08-25,2.747114,1,1,0,1,1,1,1,1,1,0
2000-08-28,2.807556,1,1,1,1,1,1,1,1,1,0
2000-08-29,2.861955,1,1,0,1,1,1,1,0,1,0
2000-08-30,2.877065,1,1,0,1,1,1,1,1,1,0
2000-08-31,2.946575,1,1,1,1,1,0,1,1,1,1
2000-09-01,3.06746,1,1,1,1,1,0,1,0,1,1
2000-09-05,3.0191049999999997,1,1,0,0,1,0,1,1,0,0
2000-09-06,2.8256900000000003,1,1,0,0,0,0,0,1,0,0
2000-09-07,2.997951,1,1,1,0,0,1,1,0,0,1
2000-09-08,2.846844,1,1,0,0,0,0,0,1,0,0
2000-09-11,2.8256900000000003,1,0,1,0,0,0,0,1,0,0
2000-09-12,2.792446,1,0,0,0,0,0,0,1,0,0
2000-09-13,2.804534,0,0,1,0,0,1,0,0,1,0
2000-09-14,2.749377,0,1,0,0,0,0,0,1,0,1
2000-09-15,2.670801,0,0,0,0,0,0,0,0,0,0
2000-09-18,2.932973,0,0,1,1,1,1,1,0,1,1
2000-09-19,2.8982200000000002,0,1,0,1,1,0,1,0,1,1
2000-09-20,2.9518590000000002,0,1,1,1,1,1,1,0,1,1
2000-09-21,2.741069,0,1,0,0,1,0,0,1,0,0
2000-09-22,2.523477,0,0,0,0,0,0,0,1,0,1
2000-09-25,2.586941,0,0,1,0,0,1,0,0,1,1
2000-09-26,2.487211,0,0,0,0,0,0,0,1,0,1
2000-09-27,2.366326,0,0,0,0,0,0,0,1,0,0
2000-09-28,2.586941,0,0,1,1,0,1,0,0,1,1
2000-09-29,1.245116,0,0,0,0,0,1,0,1,0,1
2000-10-02,1.172585,0,0,1,0,0,1,0,0,0,1
2000-10-03,1.078899,0,0,0,0,0,1,0,1,0,1
2000-10-04,1.142364,0,0,1,0,0,1,0,0,1,1
2000-10-05,1.066811,0,0,0,0,0,1,0,1,0,1
2000-10-06,1.072855,0,0,1,0,0,1,0,0,1,1
2000-10-09,1.051701,0,0,0,0,0,1,0,1,0,1
2000-10-10,1.00939,0,0,0,0,0,1,0,1,0,1
2000-10-11,0.9489479999999999,0,0,0,1,0,1,0,0,0,0
2000-10-12,0.967081,0,0,1,1,1,1,0,0,1,0
2000-10-13,1.066811,0,0,1,1,1,1,1,0,1,1
2000-10-16,1.039612,0,0,0,1,1,1,1,0,1,1
2000-10-17,0.973125,0,0,0,0,1,1,1,1,1,0
2000-10-18,0.973125,0,0,1,1,1,1,1,0,0,0
2000-10-19,0.9157040000000001,0,0,0,0,1,1,1,1,0,0
2000-10-20,0.9429040000000001,0,0,1,1,1,1,1,0,1,1
2000-10-23,0.9852129999999999,0,0,1,1,1,1,1,0,1,1
2000-10-24,0.912682,0,0,0,0,0,1,1,1,0,0
2000-10-25,0.89455,0,0,1,0,0,1,1,1,1,0
2000-10-26,0.89455,0,0,1,1,0,1,1,0,0,1
2000-10-27,0.8975719999999999,0,0,1,1,0,1,1,0,0,1
2000-10-30,0.933837,0,0,1,1,1,1,1,0,1,1
2000-10-31,0.945926,0,0,0,1,1,1,1,0,1,1
2000-11-01,0.991258,0,0,1,1,1,1,1,0,1,1
2000-11-02,1.078899,1,1,1,1,1,1,1,0,1,0
2000-11-03,1.075877,1,1,0,1,1,0,1,1,0,0
2000-11-06,1.03659,1,1,0,0,1,0,1,1,0,0
2000-11-07,1.030546,1,1,1,0,1,0,1,1,1,0
2000-11-08,0.970103,1,1,0,0,0,0,1,1,1,0
2000-11-09,0.976147,1,0,1,0,0,1,1,1,1,0
2000-11-10,0.9217489999999999,1,0,0,0,0,0,1,1,0,0
2000-11-13,0.936859,0,0,1,0,0,1,1,0,0,0
2000-11-14,0.9791690000000001,1,0,1,1,0,1,1,0,0,1
2000-11-15,0.9610360000000001,1,0,0,0,0,0,1,1,0,0
2000-11-16,0.9187270000000001,0,0,0,0,0,0,1,1,0,0
2000-11-17,0.89455,0,0,1,0,0,0,1,1,1,0
2000-11-20,0.9157040000000001,0,0,1,0,0,1,1,0,1,1
2000-11-21,0.90966,0,0,0,1,0,0,1,1,1,1
2000-11-22,0.89455,0,0,0,0,0,0,1,1,1,0
2000-11-24,0.933837,0,0,1,1,1,1,1,0,0,1
2000-11-27,0.903616,1,1,0,0,1,0,1,1,1,0
2000-11-28,0.8718809999999999,0,0,0,0,0,0,1,1,0,0
2000-11-29,0.849218,0,0,1,0,0,0,1,0,0,1
2000-11-30,0.797842,0,0,0,0,0,0,0,1,0,1
2000-12-01,0.825041,0,0,1,1,0,1,1,0,1,1
2000-12-04,0.806908,0,0,0,0,0,0,1,1,1,1
2000-12-05,0.822019,0,0,1,1,1,1,1,0,1,1
2000-12-06,0.692067,0,0,0,0,0,1,0,1,0,1
2000-12-07,0.692067,0,0,1,0,0,1,0,0,1,1
2000-12-08,0.728333,0,0,1,1,0,1,1,0,1,1
2000-12-11,0.7343770000000001,0,0,0,1,1,1,1,0,1,1
2000-12-12,0.7434430000000001,0,0,1,1,1,1,1,0,1,1
2000-12-13,0.7253109999999999,0,0,0,1,1,0,1,1,1,0
2000-12-14,0.6981109999999999,0,0,0,0,1,0,1,1,1,0
2000-12-15,0.679979,0,0,1,0,0,1,1,1,0,0
2000-12-18,0.689045,0,0,1,0,0,1,1,0,1,1
2000-12-19,0.676956,0,0,0,0,0,1,1,1,0,1
2000-12-20,0.6950890000000001,0,0,1,1,1,1,1,0,1,0
2000-12-21,0.679979,0,0,0,1,1,0,1,1,0,1
2000-12-22,0.7253109999999999,0,0,1,1,1,1,1,0,0,1
2000-12-26,0.7102,0,1,0,1,1,0,1,1,0,0
2000-12-27,0.716244,0,0,1,1,1,1,1,0,0,1
2000-12-28,0.716244,0,0,0,1,1,0,1,0,1,1
2000-12-29,0.719266,0,1,1,1,1,1,1,0,1,1
2001-01-02,0.719266,1,1,0,1,1,0,1,0,1,1
2001-01-03,0.791797,0,0,1,1,1,1,1,0,1,0
2001-01-04,0.825041,1,1,0,0,1,1,1,1,1,0
2001-01-05,0.791797,1,1,0,0,0,0,1,1,0,0
2001-01-08,0.800864,1,1,1,0,0,1,1,0,1,0
2001-01-09,0.8310850000000001,1,1,1,1,0,1,1,0,1,1
2001-01-10,0.800864,1,1,0,0,0,0,1,1,0,0
2001-01-11,0.870373,1,1,1,1,1,1,1,0,1,1
2001-01-12,0.8310850000000001,1,1,0,0,1,0,1,1,0,0
2001-01-16,0.8280629999999999,1,1,1,0,1,0,1,1,0,0
2001-01-17,0.812952,1,1,0,0,0,0,1,1,0,0
2001-01-18,0.903616,1,1,1,1,1,1,1,0,1,0
2001-01-19,0.9429040000000001,1,1,0,1,1,1,1,0,1,0
2001-01-22,0.930815,1,1,0,1,1,0,1,1,0,0
2001-01-23,0.991258,1,1,1,1,1,1,1,0,1,1
2001-01-24,0.991258,1,1,0,1,1,0,1,0,0,0
2001-01-25,0.964059,1,1,0,0,1,0,1,1,1,0
2001-01-26,0.945926,1,1,1,0,0,0,1,1,0,0
2001-01-29,1.048678,1,1,1,1,1,1,1,0,1,1
2001-01-30,1.051701,1,1,0,1,1,1,1,1,1,1
2001-01-31,1.045656,1,1,0,0,1,0,1,1,1,1
2001-02-01,1.021479,1,1,0,0,0,0,0,1,0,0
2001-02-02,0.997302,1,1,0,0,0,0,0,1,0,0
2001-02-05,0.976147,1,1,1,0,0,0,0,1,1,0
2001-02-06,1.021479,1,0,1,1,0,1,0,0,0,1
2001-02-07,1.0033459999999998,1,1,0,0,0,0,0,1,0,0
2001-02-08,1.0033459999999998,1,1,1,0,0,0,0,0,1,1
2001-02-09,0.9247709999999999,1,1,0,0,0,0,0,1,0,1
2001-02-12,0.9519700000000001,0,0,1,0,0,1,0,0,0,1
2001-02-13,0.9247709999999999,0,0,0,0,0,0,0,1,0,1
2001-02-14,0.9429040000000001,0,0,1,1,0,1,0,0,1,0
2001-02-15,0.970103,0,0,1,1,1,1,0,0,1,1
2001-02-16,0.9187270000000001,0,0,0,0,0,0,0,1,1,0
2001-02-20,0.885483,0,0,1,0,0,0,0,1,0,0
2001-02-21,0.912682,0,0,1,1,0,1,0,0,0,1
2001-02-22,0.90966,0,0,0,1,0,0,0,0,0,0
2001-02-23,0.90966,0,0,1,1,1,0,0,0,0,0
2001-02-26,0.9429040000000001,0,0,1,1,1,1,1,0,1,1
2001-02-27,0.936859,1,1,0,1,1,0,1,1,0,0
2001-02-28,0.882461,0,1,0,0,0,0,0,1,0,0
2001-03-01,0.9066379999999999,0,0,1,1,1,1,0,0,1,0
2001-03-02,0.930815,0,0,0,1,1,1,1,0,1,1
2001-03-05,0.9852129999999999,1,1,1,1,1,1,1,0,1,0
2001-03-06,1.039612,1,1,0,1,1,1,1,1,1,0
2001-03-07,1.027523,1,1,0,1,1,0,1,1,0,0
2001-03-08,1.006368,1,1,0,0,1,0,1,1,1,0
2001-03-09,0.9791690000000001,1,1,0,0,1,0,0,1,0,0
2001-03-12,0.900594,1,0,0,0,0,0,0,1,0,0
2001-03-13,0.945926,0,0,1,0,0,1,0,0,1,1
2001-03-14,0.988236,0,0,0,1,0,1,1,0,1,1
2001-03-15,0.9519700000000001,1,1,0,0,0,0,0,1,0,1
2001-03-16,0.9489479999999999,1,0,1,0,0,0,0,1,0,0
2001-03-19,0.9942799999999999,1,1,1,1,1,1,1,0,1,1
2001-03-20,0.9519700000000001,0,1,0,0,0,0,0,1,0,1
2001-03-21,0.973125,0,0,1,1,1,1,1,0,1,1
2001-03-22,1.045656,0,1,1,1,1,1,1,0,1,0
2001-03-23,1.112143,1,1,0,1,1,1,1,1,1,0
2001-03-26,1.053151,1,1,0,0,1,0,1,1,0,0
2001-03-27,1.1058569999999999,1,1,1,1,1,1,1,0,1,0
2001-03-28,1.072009,1,1,0,0,1,0,1,1,0,0
2001-03-29,1.089417,1,1,1,0,1,1,1,0,1,1
2001-03-30,1.067174,1,1,0,0,0,0,0,1,1,0
2001-04-02,1.043964,1,1,0,0,0,0,0,1,0,0
2001-04-03,0.9786860000000001,1,0,0,0,0,0,0,1,1,0
2001-04-04,0.9429040000000001,0,0,1,0,0,0,0,1,0,1
2001-04-05,1.009149,1,0,1,1,0,1,0,0,0,1
2001-04-06,0.99561,0,0,0,1,0,0,0,1,0,0
2001-04-09,0.993192,0,0,1,1,0,0,0,0,1,1
2001-04-10,1.065723,0,0,1,1,1,1,1,0,0,1
2001-04-11,1.054118,1,1,0,1,1,0,1,1,1,1
2001-04-12,1.084098,0,1,1,1,1,1,1,0,0,1
2001-04-16,1.0367110000000002,0,1,0,0,1,0,0,1,1,0
2001-04-17,0.9864219999999999,0,0,0,0,0,0,0,1,0,0
2001-04-18,1.101988,1,1,1,1,1,1,1,0,1,1
2001-04-19,1.243666,1,1,1,1,1,1,1,0,1,0
2001-04-20,1.210785,1,1,0,1,1,0,1,1,0,0
2001-04-23,1.172585,1,1,0,0,1,0,1,1,0,0
2001-04-24,1.1619469999999998,1,1,1,0,1,0,1,1,0,0
2001-04-25,1.1953120000000002,1,1,1,1,1,1,1,0,0,1
2001-04-26,1.193861,1,1,0,0,1,0,1,1,0,1
2001-04-27,1.2668760000000001,1,1,1,1,1,1,1,0,1,1
2001-04-30,1.232544,1,1,0,0,1,0,1,1,0,0
2001-05-01,1.2538200000000002,1,1,1,0,0,1,1,0,1,1
2001-05-02,1.285734,1,1,1,1,1,1,1,0,0,1
2001-05-03,1.206917,1,1,0,0,0,0,0,1,0,0
2001-05-04,1.245116,0,0,1,0,0,1,0,0,1,0
2001-05-07,1.206917,1,1,0,0,0,0,0,1,1,0
2001-05-08,1.188059,1,1,1,0,0,0,0,1,1,0
2001-05-09,1.15953,0,0,0,0,0,0,0,1,0,1
2001-05-10,1.112143,0,0,0,0,0,0,0,1,1,1
2001-05-11,1.10489,0,0,1,0,0,0,0,0,0,1
2001-05-14,1.126166,0,0,1,0,0,1,0,0,1,1
2001-05-15,1.120847,0,0,0,0,0,0,0,1,0,1
2001-05-16,1.165332,0,0,1,1,1,1,0,0,0,1
2001-05-17,1.138738,0,1,0,1,1,0,0,1,0,0
2001-05-18,1.1377700000000002,0,0,1,1,1,0,0,0,0,0
2001-05-21,1.1392209999999998,0,0,1,1,1,1,0,0,1,1
2001-05-22,1.13632,0,1,0,1,1,0,0,1,0,1
2001-05-23,1.123264,0,0,0,0,0,0,0,1,1,0
2001-05-24,1.1218139999999999,0,0,1,0,0,0,0,0,1,0
2001-05-25,1.100538,1,0,0,0,0,0,0,1,1,0
2001-05-29,1.0381610000000001,0,0,0,0,0,0,0,0,0,1
2001-05-30,0.956443,0,0,0,0,0,0,0,1,0,1
2001-05-31,0.9646629999999999,0,0,1,0,0,1,0,0,1,1
2001-06-01,1.010116,0,0,1,1,1,1,0,0,1,1
2001-06-04,0.998994,0,0,0,1,1,0,0,1,0,1
2001-06-05,1.012533,0,0,1,1,1,1,0,0,1,1
2001-06-06,1.0023790000000001,0,0,0,1,1,0,0,1,1,1
2001-06-07,1.047349,0,0,1,1,1,1,1,0,1,1
2001-06-08,1.030908,0,1,0,1,1,0,1,1,0,1
2001-06-11,0.969015,0,0,0,0,1,0,0,1,0,0
2001-06-12,0.9820709999999999,0,0,1,0,1,1,0,0,1,1
2001-06-13,0.989807,1,1,0,0,1,1,1,0,1,1
